insertId,jsonPayload.message,"labels.""compute.googleapis.com/resource_name""",logName,receiveLocation,receiveTimestamp,resource.labels.instance_id,resource.labels.project_id,resource.labels.zone,resource.type,timestamp
1f2289me6gxrx,Mar 11 21:07:35 gradeview-vm docker[344293]: gradeview-api            |     at getEmailFromAuth (file:///api/lib/googleAuthHelper.mjs:25:15),gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-11 21:07:35.662215+00:00
1f2289me6gxru,Mar 11 21:07:35 gradeview-vm docker[344293]: gradeview-api            |     at async getEmailFromAuth (file:///api/lib/googleAuthHelper.mjs:14:24),gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-11 21:07:35.660268+00:00
8xb6byebafuv,Mar 11 18:27:16 gradeview-vm docker[344293]: gradeview-api            |     at async getEmailFromAuth (file:///api/lib/googleAuthHelper.mjs:14:24),gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-11 18:27:17.335892+00:00
8xb6byebafuh,Mar 11 18:27:16 gradeview-vm docker[344293]: gradeview-api            |     at getEmailFromAuth (file:///api/lib/googleAuthHelper.mjs:25:15),gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-11 18:27:16.993190+00:00
8xb6byebafue,Mar 11 18:27:16 gradeview-vm docker[344293]: gradeview-api            |     at async getEmailFromAuth (file:///api/lib/googleAuthHelper.mjs:14:24),gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-11 18:27:16.654365+00:00
8xb6byebafu5,Mar 11 18:27:16 gradeview-vm docker[344293]: gradeview-api            |     at async getEmailFromAuth (file:///api/lib/googleAuthHelper.mjs:14:24),gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-11 18:27:16.643013+00:00
fav6duf4yef45,Mar 11 17:54:32 gradeview-vm docker[344293]: gradeview-api            |     at getEmailFromAuth (file:///api/lib/googleAuthHelper.mjs:25:15),gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-11 17:54:32.907374+00:00
fav6duf4yef3x,Mar 11 17:54:32 gradeview-vm docker[344293]: gradeview-api            |     at getEmailFromAuth (file:///api/lib/googleAuthHelper.mjs:25:15),gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-11 17:54:32.565990+00:00
fav6duf4yef3u,Mar 11 17:54:32 gradeview-vm docker[344293]: gradeview-api            |     at async getEmailFromAuth (file:///api/lib/googleAuthHelper.mjs:14:24),gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-11 17:54:32.564346+00:00
fav6duf4yef3l,Mar 11 17:54:32 gradeview-vm docker[344293]: gradeview-api            |     at async getEmailFromAuth (file:///api/lib/googleAuthHelper.mjs:14:24),gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-11 17:54:32.557090+00:00
1i4z5opf29c5r4,Mar 10 23:12:18 gradeview-vm docker[344293]: gradeview-api            |     at async getEmailFromAuth (file:///api/lib/googleAuthHelper.mjs:14:24),gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-10 23:12:18.711169+00:00
1ayhryrfeb49z3,Mar 10 23:12:18 gradeview-vm docker[344293]: gradeview-api            |     at getEmailFromAuth (file:///api/lib/googleAuthHelper.mjs:25:15),gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-10 23:12:18.358333+00:00
1ayhryrfeb49z0,Mar 10 23:12:18 gradeview-vm docker[344293]: gradeview-api            |     at async getEmailFromAuth (file:///api/lib/googleAuthHelper.mjs:14:24),gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-10 23:12:18.354858+00:00
eptvmofeb5w9f,Mar 10 21:42:17 gradeview-vm docker[344293]: gradeview-api            |     at async getEmailFromAuth (file:///api/lib/googleAuthHelper.mjs:14:24),gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-10 21:42:17.836647+00:00
eptvmofeb5w94,Mar 10 21:42:17 gradeview-vm docker[344293]: gradeview-api            |     at getEmailFromAuth (file:///api/lib/googleAuthHelper.mjs:25:15),gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-10 21:42:17.702638+00:00
eptvmofeb5w91,Mar 10 21:42:17 gradeview-vm docker[344293]: gradeview-api            |     at async getEmailFromAuth (file:///api/lib/googleAuthHelper.mjs:14:24),gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-10 21:42:17.700324+00:00
ka55lnfeeuxkl,Mar 10 21:42:17 gradeview-vm docker[344293]: gradeview-api            |     at async getEmailFromAuth (file:///api/lib/googleAuthHelper.mjs:14:24),gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-10 21:42:17.100391+00:00
1kc8fj2f9k0s02,Mar 10 20:08:24 gradeview-vm docker[344293]: gradeview-api            |     at async getEmailFromAuth (file:///api/lib/googleAuthHelper.mjs:14:24),gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-10 20:08:25.220637+00:00
1kc8fj2f9k0rzr,Mar 10 20:08:24 gradeview-vm docker[344293]: gradeview-api            |     at getEmailFromAuth (file:///api/lib/googleAuthHelper.mjs:25:15),gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-10 20:08:24.870472+00:00
1kc8fj2f9k0rzo,Mar 10 20:08:24 gradeview-vm docker[344293]: gradeview-api            |     at async getEmailFromAuth (file:///api/lib/googleAuthHelper.mjs:14:24),gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-10 20:08:24.868518+00:00
8mqi8hf77n0sf,Mar  8 15:28:34 gradeview-vm docker[344293]: gradeview-api            |     at getEmailFromAuth (file:///api/lib/googleAuthHelper.mjs:25:15),gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-08 15:28:34.753182+00:00
